poem_name,poet_name,poem_number,line_number,english_pronounciation,Line_Original,meaning_of_line,tamil_meaning_of_line,tinai,Word_Original,Hierarchical_Entity_Tag,important_entity
Aiṅkuṟunūṟu,Unknown,33,47,āytoṭi,அவிர்கொல் ஆய்தொடி உள்ளத்துப் படரே.,Does the shining fine-bangled one have sorrow in her heart?,அவிர்கொல் (விளங்குமோ) ஆய்தொடி (அழகிய தொடி) உள்ளத்து (மனதில்) படர் (துன்பம்).,Palai,ஆய்தொடி,ORNAMENT_FINE_BANGLE,yes
Aiṅkuṟunūṟu,Unknown,33,47,uḷḷattup,அவிர்கொல் ஆய்தொடி உள்ளத்துப் படரே.,Does the shining fine-bangled one have sorrow in her heart?,அவிர்கொல் (விளங்குமோ) ஆய்தொடி (அழகிய தொடி) உள்ளத்து (மனதில்) படர் (துன்பம்).,Palai,உள்ளத்துப்,BODY_PART_HEART_GENITIVE,yes
Aiṅkuṟunūṟu,Unknown,33,47,paṭarē,அவிர்கொல் ஆய்தொடி உள்ளத்துப் படரே.,Does the shining fine-bangled one have sorrow in her heart?,அவிர்கொல் (விளங்குமோ) ஆய்தொடி (அழகிய தொடி) உள்ளத்து (மனதில்) படர் (துன்பம்).,Palai,படரே,EMOTION_SORROW,yes
Aiṅkuṟunūṟu,Unknown,34,1,amma,அம்ம வாழி தோழி அவிழிணர்க்,"Ah! Long live, friend! On the blossoming cluster...",அம்ம! வாழ்க தோழி! அவிழிணர்க் (மலர்ந்த கொத்து),Palai,அம்ம,EXCLAMATION_AH,yes
Aiṅkuṟunūṟu,Unknown,34,1,vāḻi,அம்ம வாழி தோழி அவிழிணர்க்,"Ah! Long live, friend! On the blossoming cluster...",அம்ம! வாழ்க தோழி! அவிழிணர்க் (மலர்ந்த கொத்து),Palai,வாழி,ACTION_LONG_LIVE,no
Aiṅkuṟunūṟu,Unknown,34,1,tōḻi,அம்ம வாழி தோழி அவிழிணர்க்,"Ah! Long live, friend! On the blossoming cluster...",அம்ம! வாழ்க தோழி! அவிழிணர்க் (மலர்ந்த கொத்து),Palai,தோழி,PERSON_FRIEND_VOCATIVE,yes
Aiṅkuṟunūṟu,Unknown,34,1,aviḻiṇark,அம்ம வாழி தோழி அவிழிணர்க்,"Ah! Long live, friend! On the blossoming cluster...",அம்ம! வாழ்க தோழி! அவிழிணர்க் (மலர்ந்த கொத்து),Palai,அவிழிணர்க்,FLOWER_BLOSSOMING_CLUSTER,yes
Aiṅkuṟunūṟu,Unknown,34,2,karuṅkāl,கருங்கால் மராஅத்து வைகிசினை வான்பூ,"On the black-stemmed marāam tree, the night-blooming white flower...",கருங்கால் (கருந்தண்டு) மராஅத்து (மராஅ மரம்) வைகிசினை (தங்கிய) வான்பூ (வெண் பூ),Palai,கருங்கால்,TREE_BLACK_STEM,yes
Aiṅkuṟunūṟu,Unknown,34,2,marāattu,கருங்கால் மராஅத்து வைகிசினை வான்பூ,"On the black-stemmed marāam tree, the night-blooming white flower...",கருங்கால் (கருந்தண்டு) மராஅத்து (மராஅ மரம்) வைகிசினை (தங்கிய) வான்பூ (வெண் பூ),Palai,மராஅத்து,TREE_MARAA,yes
Aiṅkuṟunūṟu,Unknown,34,2,vaikiciṉai,கருங்கால் மராஅத்து வைகிசினை வான்பூ,"On the black-stemmed marāam tree, the night-blooming white flower...",கருங்கால் (கருந்தண்டு) மராஅத்து (மராஅ மரம்) வைகிசினை (தங்கிய) வான்பூ (வெண் பூ),Palai,வைகிசினை,ACTION_NIGHT_BLOOMING,yes
Aiṅkuṟunūṟu,Unknown,34,2,vāṉpū,கருங்கால் மராஅத்து வைகிசினை வான்பூ,"On the black-stemmed marāam tree, the night-blooming white flower...",கருங்கால் (கருந்தண்டு) மராஅத்து (மராஅ மரம்) வைகிசினை (தங்கிய) வான்பூ (வெண் பூ),Palai,வான்பூ,FLOWER_WHITE,yes
Aiṅkuṟunūṟu,Unknown,34,3,aruñcuram,அருஞ்சுரம் செல்லுநர் ஒழிந்தோர் உள்ள,"For those who travel the difficult desert, thinking of those left behind...",அருஞ்சுரம் (கொடிய சுரம்) செல்லுநர் (செல்பவர்) ஒழிந்தோர் (மிஞ்சியோர்) உள்ள (எண்ண),Palai,அருஞ்சுரம்,LANDFORM_DIFFICULT_DESERT,yes
Aiṅkuṟunūṟu,Unknown,34,3,cellunar,அருஞ்சுரம் செல்லுநர் ஒழிந்தோர் உள்ள,"For those who travel the difficult desert, thinking of those left behind...",அருஞ்சுரம் (கொடிய சுரம்) செல்லுநர் (செல்பவர்) ஒழிந்தோர் (மிஞ்சியோர்) உள்ள (எண்ண),Palai,செல்லுநர்,PERSON_TRAVELERS,yes
Aiṅkuṟunūṟu,Unknown,34,3,oẕintōr,அருஞ்சுரம் செல்லுநர் ஒழிந்தோர் உள்ள,"For those who travel the difficult desert, thinking of those left behind...",அருஞ்சுரம் (கொடிய சுரம்) செல்லுநர் (செல்பவர்) ஒழிந்தோர் (மிஞ்சியோர்) உள்ள (எண்ண),Palai,ஒழிந்தோர்,PERSON_THOSE_LEFT_BEHIND,yes
Aiṅkuṟunūṟu,Unknown,34,3,uḷḷa,அருஞ்சுரம் செல்லுநர் ஒழிந்தோர் உள்ள,"For those who travel the difficult desert, thinking of those left behind...",அருஞ்சுரம் (கொடிய சுரம்) செல்லுநர் (செல்பவர்) ஒழிந்தோர் (மிஞ்சியோர்) உள்ள (எண்ண),Palai,உள்ள,ACTION_THINKING,no
Aiṅkuṟunūṟu,Unknown,34,4,iṉiya,இனிய கம்ழும் வெற்பின்,In the mountain where sweet fragrance spreads...,இனிய (இனிய) கமழும் (மணக்கும்) வெற்பின் (மலை),Palai,இனிய,QUALITY_SWEET,no
Aiṅkuṟunūṟu,Unknown,34,4,kamḻum,இனிய கம்ழும் வெற்பின்,In the mountain where sweet fragrance spreads...,இனிய (இனிய) கமழும் (மணக்கும்) வெற்பின் (மலை),Palai,கம்ழும்,ACTION_FRAGRANT,yes
Aiṅkuṟunūṟu,Unknown,34,4,veṟpiṉ,இனிய கம்ழும் வெற்பின்,In the mountain where sweet fragrance spreads...,இனிய (இனிய) கமழும் (மணக்கும்) வெற்பின் (மலை),Palai,வெற்பின்,LANDFORM_MOUNTAIN,yes
Aiṅkuṟunūṟu,Unknown,34,5,iṉṉā,இன்னா என்பஅவர் சென்ற ஆறே.,They say the path they went is cruel.,இன்னா (துன்பம்) என்பர் (சொல்வர்) அவர் சென்ற ஆறு (வழி).,Palai,இன்னா,QUALITY_CRUEL,no
Aiṅkuṟunūṟu,Unknown,34,5,eṉpavar,இன்னா என்பஅவர் சென்ற ஆறே.,They say the path they went is cruel.,இன்னா (துன்பம்) என்பர் (சொல்வர்) அவர் சென்ற ஆறு (வழி).,Palai,என்பஅவர்,ACTION_SAY_THEY,no
Aiṅkuṟunūṟu,Unknown,34,5,ceṉṟa,இன்னா என்பஅவர் சென்ற ஆறே.,They say the path they went is cruel.,இன்னா (துன்பம்) என்பர் (சொல்வர்) அவர் சென்ற ஆறு (வழி).,Palai,சென்ற,ACTION_WENT,yes
Aiṅkuṟunūṟu,Unknown,34,5,āṟē,இன்னா என்பஅவர் சென்ற ஆறே.,They say the path they went is cruel.,இன்னா (துன்பம்) என்பர் (சொல்வர்) அவர் சென்ற ஆறு (வழி).,Palai,ஆறே,PATH_WAY,yes
Aiṅkuṟunūṟu,Unknown,34,6,amma,அம்ம வாழி தோழி என்னதூஉம்,"Ah! Long live, friend! Even my...",அம்ம! வாழ்க தோழி! என்னதூஉம் (என் அளவும்),Palai,அம்ம,EXCLAMATION_AH,yes
Aiṅkuṟunūṟu,Unknown,34,6,vāḻi,அம்ம வாழி தோழி என்னதூஉம்,"Ah! Long live, friend! Even my...",அம்ம! வாழ்க தோழி! என்னதூஉம் (என் அளவும்),Palai,வாழி,ACTION_LONG_LIVE,no
Aiṅkuṟunūṟu,Unknown,34,6,tōḻi,அம்ம வாழி தோழி என்னதூஉம்,"Ah! Long live, friend! Even my...",அம்ம! வாழ்க தோழி! என்னதூஉம் (என் அளவும்),Palai,தோழி,PERSON_FRIEND_VOCATIVE,yes
Aiṅkuṟunūṟu,Unknown,34,6,eṉṉatūum,அம்ம வாழி தோழி என்னதூஉம்,"Ah! Long live, friend! Even my...",அம்ம! வாழ்க தோழி! என்னதூஉம் (என் அளவும்),Palai,என்னதூஉம்,PRONOUN_MY_EVEN,no
Aiṅkuṟunūṟu,Unknown,34,7,aṟanila,அறநில மன்ற தாமே,"They are not righteous, indeed...",அறம் இல (இல்லை) மன்ற (அல்லவோ?) தாமே (தாமே),Palai,அறநில,QUALITY_NOT_RIGHTEOUS,no
Aiṅkuṟunūṟu,Unknown,34,7,maṉṟa,அறநில மன்ற தாமே,"They are not righteous, indeed...",அறம் இல (இல்லை) மன்ற (அல்லவோ?) தாமே (தாமே),Palai,மன்ற,EMPHASIS_INDEED,yes
Aiṅkuṟunūṟu,Unknown,34,7,tāmē,அறநில மன்ற தாமே,"They are not righteous, indeed...",அறம் இல (இல்லை) மன்ற (அல்லவோ?) தாமே (தாமே),Palai,தாமே,PRONOUN_THEY_THEMSELVES,yes
Aiṅkuṟunūṟu,Unknown,34,8,viṟaṉmikai,விறன்மிசைக் குன்றுகெழு கானத் ட பண்பின் மாக்கணம்,"On the victorious hill, in the forest abundant with hills, the group of people with nature...",விறன்மிசை (வெற்றி மலை) குன்றுகெழு (குன்று நிறைந்த) கானத்த (காட்டில்) பண்பின் (இயல்பு) மாக்கணம் (மக்கள் கூட்டம்),Palai,விறன்மிசைக்,LANDFORM_VICTORIOUS_HILL,yes
Aiṅkuṟunūṟu,Unknown,34,8,kuṉṟukēḻu,விறன்மிசைக் குன்றுகெழு கானத் ட பண்பின் மாக்கணம்,"On the victorious hill, in the forest abundant with hills, the group of people with nature...",விறன்மிசை (வெற்றி மலை) குன்றுகெழு (குன்று நிறைந்த) கானத்த (காட்டில்) பண்பின் (இயல்பு) மாக்கணம் (மக்கள் கூட்டம்),Palai,குன்றுகெழு,LANDFORM_HILL_ABUNDANT,yes
