text,label
"காண்வர இயன்ற இக் கவின் பெறு பனித் துறை,",ETTUTHOGAI
"யாமத்து வந்து, நின் குறி வாய்த்தாள் என்பதோ",ETTUTHOGAI
"வேய் நலம் இழந்த தோள் விளங்கு இழை பொறை ஆற்றாள்,",ETTUTHOGAI
வாள் நுதல் பசப்பு ஊர இவளை நீ துறந்ததை!,ETTUTHOGAI
"இறை வளை நெகிழ்ந்த எவ்வ நோய் இவள் தீர,",ETTUTHOGAI
"'உரவுக் கதிர் தெறும்' என, ஓங்கு திரை விரைபு, தன்",ETTUTHOGAI
கரை அமல் அடும்பு அளித்தாஅங்கு,ETTUTHOGAI
உரவு நீர்ச் சேர்ப்ப! - அருளினை அளிமே!,ETTUTHOGAI
"128  'தோள் துறந்து, அருளாதவர் போல் நின்று,",ETTUTHOGAI
"வாடை தூக்க, வணங்கிய தாழை",ETTUTHOGAI
"ஆடு கோட்டு இருந்த அசை நடை நாரை,",ETTUTHOGAI
"நளி இரும் கங்குல், நம் துயர் அறியாது,",ETTUTHOGAI
"அளி இன்று, பிணி இன்று, விளியாது, நரலும்",ETTUTHOGAI
கானல் அம் சேர்ப்பனைக் கண்டாய் போலப்,ETTUTHOGAI
"புதுவது கவினினை' என்றி ஆயின்,",ETTUTHOGAI
நனவின் வாரா நயன் இலாளனைக்,ETTUTHOGAI
"கனவில் கண்டு, யான் செய்தது கேள், இனி:",ETTUTHOGAI
"'அலந்தாங்கு அமையலென்' என்றானைப் பற்றி, 'என்",ETTUTHOGAI
"நலம் தாராயோ?' எனத், தொடுப்பேன் போலவும்,",ETTUTHOGAI
கலந்து ஆங்கே என் கவின் பெற முயங்கிப்,ETTUTHOGAI
"'புலம்பல் ஓம்பு' என, அளிப்பான் போலவும்",ETTUTHOGAI
"'முலை இடைத் துயிலும் மறந்தீத்தோய்' என,",ETTUTHOGAI
"நிலை அழி நெஞ்சத்தேன் அழுவேன் போலவும்,",ETTUTHOGAI
"'வலை உறு மயிலின் வருந்தினை, பெரிது' எனத்",ETTUTHOGAI
தலையுற முன் அடிப் பணிவான் போலவும்,ETTUTHOGAI
கோதை கோலா இறைஞ்சி நின்ற,ETTUTHOGAI
"ஊதை அம் சேர்ப்பனை, அலைப்பேன் போலவும்,",ETTUTHOGAI
"'யாது என் பிழைப்பு?' என நடுங்கி, ஆங்கே,",ETTUTHOGAI
'பேதையை பெரிது' எனத் தெளிப்பான் போலவும்,ETTUTHOGAI
கனவினால் கண்டேன் - தோழி! - 'காண்தகக்,ETTUTHOGAI
கனவின் வந்த கானலம் சேர்ப்பன்,ETTUTHOGAI
"நனவின் வருதலும் உண்டு' என,",ETTUTHOGAI
"அனை வரை நின்றது, என் அரும் பெறல் உயிரே.",ETTUTHOGAI
"129  தொல் ஊழி தடுமாறித் தொகல் வேண்டும் பருவத்தால்,",ETTUTHOGAI
"பல்வயின் உயிர் எல்லாம் படைத்தான்கண் பெயர்ப்பான் போல்,",ETTUTHOGAI
"எல் உறு தெறு கதிர் மடங்கித் தன் கதிர் மாய,",ETTUTHOGAI
"நல் அற நெறி நிறீஇ உலகு ஆண்ட அரசன் பின்,",ETTUTHOGAI
அல்லது மலைந்திருந்து அற நெறி நிறுக்கல்லா,ETTUTHOGAI
"மெல்லியான் பருவம் போல், மயங்கு இருள் தலை வர:",ETTUTHOGAI
"எல்லைக்கு வரம்பு ஆய, இடும்பை கூர், மருள் மாலை",ETTUTHOGAI
பாய் திரைப் பாடு ஓவாப் பரப்பு நீர் பனிக் கடல்!,ETTUTHOGAI
"'தூ அற துறந்தனன் துறைவன்' என்று, அவன் திறம்",ETTUTHOGAI
நோய் தெற உழப்பார்கண் இமிழ்தியோ? எம் போலக்,ETTUTHOGAI
காதல் செய்து அகன்றாரை உடையையோ? - நீ.,ETTUTHOGAI
மன்று இரும் பெண்ணை மடல் சேர் அன்றில்!,ETTUTHOGAI
"'நன்று அறை கொன்றனர், அவர்' எனக் கலங்கிய",ETTUTHOGAI
என் துயர் அறிந்தனை நரறியோ? எம் போல,ETTUTHOGAI
இன் துணைப் பிரிந்தாரை உடையையோ? - நீ.,ETTUTHOGAI
பனி இருள் சூழ்தரப் பைதல் அம் சிறு குழல்!,ETTUTHOGAI
"'இனி வரின், உயரும் மன் பழி' எனக் கலங்கிய",ETTUTHOGAI
தனியவர் இடும்பை கண்டு இனைதியோ? எம் போல,ETTUTHOGAI
இனிய செய்து அகன்றாரை உடையையோ? - நீ,ETTUTHOGAI
"அழிந்து, அயல் அறிந்த எவ்வம் மேற்படப்",ETTUTHOGAI
"பெரும் பேதுறுதல் களைமதி, பெரும!",ETTUTHOGAI
வருந்திய செல்லல் தீர்த்த திறன் அறி ஒருவன்,ETTUTHOGAI
"மருந்து அறைகோடலின் கொடிதே, யாழ நின்",ETTUTHOGAI
அருந்தியோர் நெஞ்சம் அழிந்து உக விடினே.,ETTUTHOGAI
130  'நயனும் வாய்மையும் நன்னர் நடுவும்,ETTUTHOGAI
"இவனின் தோன்றிய இவை' என இரங்கப்,",ETTUTHOGAI
"புரை தவ நாடிப் பொய் தபுத்து, இனிது ஆண்ட",ETTUTHOGAI
"அரைசனோடு உடன் மாய்ந்த நல் ஊழிச் செல்வம் போல்,",ETTUTHOGAI
நிரை கதிர்க் கனலி பாடொடு பகல் செலக்,ETTUTHOGAI
"கல்லாது முதிர்ந்தவன் கண் இல்லா நெஞ்சம் போல்,",ETTUTHOGAI
புல் இருள் பரத்தரூஉம் - புலம்பு கொள் மருள் மாலை.,ETTUTHOGAI
"ஐயர் அவிர் அழல் எடுப்ப, அரோ, என்",ETTUTHOGAI
கையறு நெஞ்சம் கனன்று தீ மடுக்கும்!,ETTUTHOGAI
"இரும் கழி மா மலர் கூம்ப, அரோ, என்",ETTUTHOGAI
அரும் படர் நெஞ்சம் அழிவொடு கூம்பும்!,ETTUTHOGAI
"கோவலர் தீம் குழல் இனைய, அரோ என்",ETTUTHOGAI
பூ எழில் உண் கண் புலம்பு கொண்டு இனையும்!,ETTUTHOGAI
"படுசுடர் மாலையொடு பைதல் நோய் உழப்பாளைக்,",ETTUTHOGAI
குடி புறங்காத்து ஓம்பும் செம் கோலான் வியன் தானை,ETTUTHOGAI
"விடுவழி விடுவழிச் சென்றாங்கு, அவர்",ETTUTHOGAI
தொடுவழித் தொடுவழி நீங்கின்றால் பசப்பே.,ETTUTHOGAI
