ஓங்கு,O,adjective meaning lofty
மலைச்,MOUNTAIN,mountain
சாரல்,MOUNTAIN,slopes
புலி,ANIMAL,tiger
புகா,O,verb meaning kept
உறுத்த,O,verb meaning having placed
புலவு,O,adjective meaning meat-stinking
நாறு,O,verb meaning smelling
கல்,MOUNTAIN,rock
அளை,MOUNTAIN,cave
ஆறு,PLACE,path
செல்,O,verb meaning going
மாக்கள்,PERSON,people
சேக்கும்,O,verb meaning stay
கோடு,MOUNTAIN,peaks
உயர்,O,adjective meaning tall
பிறங்கல்,O,adjective meaning bright
மலை,MOUNTAIN,mountains
இறந்தோரே,PERSON,the man who went past

poem254,,
இலை,PLANT,leaf
இல்,O,negative particle meaning without
அம்,O,adjective meaning beautiful
சினை,O,noun meaning branches
இன,INSECT,swarms
வண்டு,INSECT,bees
ஆர்ப்ப,O,verb meaning buzzing
முலை,O,noun meaning breast
ஏர்,O,postposition meaning like
மென்,O,adjective meaning delicate
முகை,FLOWER,buds
அவிழ்ந்த,O,verb meaning opened
கோங்கின்,PLANT,of kōngam tree
தலை,O,adjective meaning first
அலர்,FLOWER,blossoms
வந்தன,O,verb meaning have arrived
வாரா,O,verb meaning have not come
தோழி,PERSON,O friend
துயில்,O,noun meaning sleep
இன்,O,adjective meaning sweet
கங்குல்,NATURE,night
துயில்,O,noun meaning sleep
அவர்,PERSON,he
மறந்தனர்,O,verb meaning forgot
பயில்,O,adjective meaning thick/familiar
நறும்,O,adjective meaning fragrant
கதுப்பின்,O,noun meaning on the hair
பாயலும்,O,noun meaning about sleeping
உள்ளார்,O,verb meaning he does not think
செய்பொருள்,OBJECT,wealth
தரல்,O,verb meaning to bring back
நசைஇச்,O,verb meaning with desire
சென்றோர்,PERSON,the one who went
எய்தினரால்,O,verb meaning he will be back
வரூஉம்,O,verb meaning messages that come
தூதே,O,noun meaning messengers

poem255,,
பொத்து,PLANT,hollow
இல்,O,negative particle meaning without
காழ,O,adjective meaning having hard cores
அத்த,PLACE,on the harsh path
யாஅத்து,PLANT,of yā tree
பொரி,O,adjective meaning cracked/rough
அரை,PLANT,barks
முழு,O,adjective meaning thick
முதல்,PLANT,trunk
உருவ,O,verb meaning to pull out
குத்தி,O,verb meaning thrusting
மறம்,O,noun meaning strength
கெழு,O,verb meaning with
தடக்,O,adjective meaning big/curved
கையின்,ANIMAL,with trunks
வாங்கி,O,verb meaning bending
உயங்கு,O,adjective meaning painful
நடை,O,noun meaning walk
சிறுகண்,ANIMAL,small-eyed
பெரு,O,adjective meaning big
நிரை,ANIMAL,herd in a row
உறு,O,adjective meaning excessive
பசி,O,noun meaning hunger
தீர்க்கும்,O,verb meaning ends
தட,O,adjective meaning big/curved
மருப்பு,ANIMAL,tusks
யானை,ANIMAL,elephant
கண்டனர்,O,verb meaning he must have seen
தோழி,PERSON,O friend
தம்,O,pronoun meaning their
கடன்,O,noun meaning duty
இறீஇயர்,O,verb meaning to perform
எண்ணி,O,verb meaning thinking
இடந்தொறும்,O,adverb meaning everywhere
காமர்,O,adjective meaning desirable
பொருள்,OBJECT,wealth
பிணிப்,O,noun meaning desire
போகிய,O,verb meaning went to earn
நாம்,O,pronoun meaning our
வெங்காதலர்,PERSON,desirable lover
சென்ற,O,verb meaning went
ஆறு,PLACE,path
ஏ,O,expletive/particle

poem256,,
மணி,OBJECT,sapphire
வார்ந்தன்ன,O,adjective meaning like long strands
மாக்கொடி,PLANT,dark creeper
அறுகை,PLANT,arukam grass
பிணி,O,noun meaning ties/roots
கால்,O,noun meaning removed
மென்,O,adjective meaning delicate
கொம்பு,PLANT,stems
பிணையொடும்,ANIMAL,with its female
ஆர்ந்த,O,verb meaning eating
மான்,ANIMAL,deer
ஏறு,ANIMAL,male
உகளும்,O,verb meaning romps
கானம்,FOREST,forest
பிற்பட,O,verb meaning making it go behind
வினை,O,noun meaning work
நலம்,O,adverb meaning in a good manner
படீஇ,O,verb meaning finished
வருதும்,O,verb meaning I will come
அவ்,O,adjective meaning that
வரைத்,NATURE,until then
தாங்கல்,O,verb meaning to tolerate
ஒல்லுமோ,O,verb meaning will you be able
பூங்குழையோய்,PERSON,O one with flower earrings
என,O,quotative meaning thus
சொல்லா,O,verb meaning before I said
முன்னர்,O,adverb meaning even before
நில்லா,O,verb meaning not stopping
ஆகி,O,verb meaning becoming
நீர்,NATURE,tears
விலங்கு,O,verb meaning hiding
அழுதல்,O,verb meaning crying
ஆனா,O,verb meaning not stopping
தேர்,VEHICLE,chariot
விலங்கினவால்,O,verb meaning they blocked
தெரிவை,PERSON,young woman
கண்,O,noun meaning eyes
ஏ,O,expletive/particle

poem257,,
வேரும்,PLANT,roots also
முதலும்,PLANT,trunk also
கோடும்,PLANT,branches also
ஒராங்குத்,O,adverb meaning all together
தொடுத்த,O,verb meaning strung together
போல,O,postposition meaning like
தூங்குபு,O,verb meaning hanging down
தொடரி,O,verb meaning continuously
கீழ்,O,adverb meaning low
தாழ்வு,O,adjective meaning hanging
அன்ன,O,adjective meaning like
வீழ்,O,adjective meaning hanging/low
கோள்,O,adjective meaning desirable
பலவின்,PLANT,of jackfruit trees
ஆர்கலி,O,adjective meaning very loud
வெற்பன்,PERSON,lord of the mountains
வருதொறும்,O,adverb meaning whenever he comes
வரூஉம்,O,verb meaning it will come
அகலினும்,O,verb meaning even when he leaves
அகலாது,O,verb meaning it will not leave
ஆகி,O,verb meaning becoming
இகலும்,O,verb meaning it teases
தோழி,PERSON,O friend
நம்,O,pronoun meaning my
காமத்து,O,great love/affection
பகையே,O,noun meaning enemy

poem258,,
வாரல்,O,verb meaning do not come
எம்,O,pronoun meaning our
சேரி,PLACE,settlement/street
தாரல்,O,verb meaning do not give
நின்,O,pronoun meaning your
தாரே,FLOWER,garland
அலர்,O,noun meaning gossip
ஆகின்றால்,O,verb meaning has risen
பெரும,PERSON,O lord
காவிரிப்,RIVER,Kāviri river
பலர்,PERSON,many people
ஆடு,O,verb meaning bathe
பெருந்துறை,PLACE,big port/bathing place
மருதொடு,PLANT,with marutham trees
பிணித்த,O,verb meaning tied
ஏந்து,O,adjective meaning lifted
கோட்டு,ANIMAL,tusks
யானை,ANIMAL,elephant
சேந்தன்,PERSON,Sēnthan
தந்தை,PERSON,father
அரியலம்,FOOD,liquor as food
புகவின்,O,noun meaning food
அம்,O,adjective meaning beautiful
தோட்டு,ANIMAL,herds
வேட்டை,O,noun meaning hunting
நிரைய,O,adjective meaning hellish/fierce
ஒள்,O,adjective meaning bright
வாள்,WEAPON,swords
இளைஞர்,PERSON,young warriors
பெருமகன்,PERSON,leader
அழிசி,KING,Azhisi
ஆர்க்காடு,PLACE,Ārcot town
அன்ன,O,adjective meaning like
இவள்,PERSON,her
பழி,O,adjective meaning blemishless
தீர்,O,verb meaning removed
மாண்,O,adjective meaning fine
நலம்,O,noun meaning virtue/beauty
தொலைதல்,O,verb meaning losing
கண்டு,O,verb meaning seeing
ஏ,O,expletive/particle

poem259,,
மழை,NATURE,rainclouds
சேர்ந்து,O,verb meaning joined
எழுதரு,O,verb meaning they rise up
மாரிக்,NATURE,rainy
குன்றத்து,MOUNTAIN,on the mountains
அருவி,WATERBODY,waterfall
ஆர்ந்த,O,verb meaning near/drinking
தண்,NATURE,cool
நறுங்காந்தள்,FLOWER,fragrant glory lily
முகை,FLOWER,buds
அவிழ்ந்து,O,verb meaning opened
ஆனா,O,adjective meaning continuous
நாறும்,O,verb meaning fragrant
நறுநுதல்,O,noun meaning fragrant forehead
பல்லிதழ்,FLOWER,many-petaled flowers
மழைக்,NATURE,cool/moist
கண்,O,noun meaning eyes
மாஅயோயே,PERSON,O dark colored woman
ஒல்வை,O,verb meaning if you tolerate
ஆயினும்,O,conditional meaning even if
கொல்வை,O,verb meaning if you kill
ஆயினும்,O,conditional meaning even if
நீ,O,pronoun meaning you
அளந்து,O,verb meaning to judge
அறிவை,O,verb meaning you are intelligent
நின்,O,pronoun meaning your
புரைமை,O,noun meaning esteem
வாய்,O,noun meaning truth
போல்,O,postposition meaning like
பொய்,O,adjective meaning false
மொழி,O,noun meaning words
கூறல்,O,verb meaning to tell
அஃது,O,pronoun meaning that
எவனோ,O,interrogative meaning what is the use
நெஞ்ச,O,noun meaning heart
நன்றே,O,adjective meaning it is good
நின்,O,pronoun meaning your
வயினானே,O,postposition meaning for you

poem260,,
குருகும்,BIRD,herons also
இரு,NATURE,dark/vast
விசும்பு,NATURE,sky
இவரும்,O,verb meaning they fly high
புதலும்,PLANT,bushes also
வரி,INSECT,striped
வண்டு,INSECT,bees
ஊத,O,verb meaning since they swarm
வாய்,O,noun meaning buds/mouths
நெகிழ்ந்தனவே,O,verb meaning they have blossomed
சுரி,OBJECT,spiraled
வளை,OBJECT,conch-shell bangles
பொலிந்த,O,adjective meaning beautiful
தோளும்,O,noun meaning arms also
செற்றும்,O,verb meaning will become tight
வருவர்,O,verb meaning he will come
கொல்,O,expletive/particle
வாழி,O,expletive meaning may you live long
தோழி,PERSON,O friend
பொருவார்,PERSON,enemies
மண்,PLACE,land
எடுத்து,O,verb meaning seizing
உண்ணும்,O,verb meaning they eat
அண்ணல்,O,adjective meaning noble
யானை,ANIMAL,elephant
வண்,O,adjective meaning fine
தேர்த்,VEHICLE,chariot
தொண்டையர்,TRIBE,Thondaiyar people
வழை,PLANT,surapunnai trees
அமல்,O,adjective meaning dense
அடுக்கத்து,MOUNTAIN,on the slopes
கன்று,ANIMAL,calf
இல்,O,negative particle meaning without
ஓர்,O,adjective meaning one
ஆ,ANIMAL,cow
விலங்கிய,O,verb meaning blocking
புன்,O,adjective meaning withered/dried
தாள்,PLANT,trunk
ஓமைய,PLANT,ōmai trees
சுரன்,PLACE,wasteland
இறந்தோரே,PERSON,the man who went past

poem261,,
பழ,NATURE,old
மழை,NATURE,rains
பொழிந்தென,O,verb phrase meaning since they fell
பதன்,O,noun meaning perfection
அழிந்து,O,verb meaning ruined
உருகிய,O,adjective meaning mushy
சிதட்டுக்காய்,FRUIT,sesame pods
எண்ணின்,PLANT,with sesame plants
சில்,O,adjective meaning few
பெயல்,NATURE,showers
கடை,O,adjective meaning last
நாள்,NATURE,days
சேற்று,PLACE,in the mud
நிலை,O,verb meaning to stand
முனைஇய,O,verb meaning hating
செங்கண்,ANIMAL,red-eyed
காரான்,ANIMAL,female buffalo
நள்ளென்,NATURE,pitch dark
யாமத்து,NATURE,at night
ஐ,O,interjection meaning loudly
என,O,quotative meaning thus
கரையும்,O,verb meaning shouts
அஞ்சுவரு,O,adjective meaning fearful
பொழுதினானும்,NATURE,even at that time
